ID_Viaje,Fecha,Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana
63589,2023-02-14 03:48:00,Valencia - Sevilla,89,691.0,61,Autobús,Sevilla,Tuesday
63590,2023-02-14 03:49:00,Bilbao - Madrid,20,479.0,100,Autobús,Madrid,Tuesday
63593,2023-02-14 03:52:00,Zaragoza - Barcelona,88,333.0,69,Autobús,Zaragoza,Tuesday
63604,2023-02-14 04:03:00,Sevilla - Madrid,11,222.0,105,Tren,Madrid,Tuesday
63609,2023-02-14 04:08:00,Sevilla - Madrid,29,198.0,31,Tren,Sevilla,Tuesday
63614,2023-02-14 04:13:00,Zaragoza - Barcelona,65,688.0,86,Tren,Barcelona,Tuesday
63619,2023-02-14 04:18:00,Valencia - Sevilla,16,359.0,117,Autobús,Sevilla,Tuesday
63623,2023-02-14 04:22:00,Sevilla - Madrid,44,680.0,110,Autobús,Madrid,Tuesday
63644,2023-02-14 04:43:00,Zaragoza - Barcelona,41,553.0,112,Tren,Barcelona,Tuesday
63691,2023-02-14 05:30:00,Madrid - Barcelona,17,569.0,10,Autobús,Madrid,Tuesday
63698,2023-02-14 05:37:00,Zaragoza - Barcelona,40,257.0,1,Tren,Barcelona,Tuesday
63701,2023-02-14 05:40:00,Madrid - Malaga,54,261.0,99,Autobús,Malaga,Tuesday
63713,2023-02-14 05:52:00,Madrid - Malaga,73,662.0,78,Tren,Madrid,Tuesday
63714,2023-02-14 05:53:00,Madrid - Malaga,31,52.0,1,Autobús,Malaga,Tuesday
63719,2023-02-14 05:58:00,Bilbao - Madrid,61,532.0,24,Autobús,Madrid,Tuesday
63720,2023-02-14 05:59:00,Barcelona - Bilbao,27,47.0,42,Autobús,Bilbao,Tuesday
63723,2023-02-14 06:02:00,Valencia - Sevilla,14,303.0,13,Tren,Valencia,Tuesday
63728,2023-02-14 06:07:00,Madrid - Barcelona,43,464.0,99,Tren,Madrid,Tuesday
63736,2023-02-14 06:15:00,Madrid - Zaragoza,11,215.0,48,Tren,Zaragoza,Tuesday
63740,2023-02-14 06:19:00,Madrid - Barcelona,60,617.0,112,Tren,Madrid,Tuesday
63745,2023-02-14 06:24:00,Sevilla - Madrid,32,550.0,103,Tren,Sevilla,Tuesday
63756,2023-02-14 06:35:00,Madrid - Malaga,61,683.0,67,Tren,Malaga,Tuesday
63758,2023-02-14 06:37:00,Madrid - Malaga,26,75.0,101,Tren,Malaga,Tuesday
63795,2023-02-14 07:14:00,Zaragoza - Barcelona,51,53.0,101,Tren,Zaragoza,Tuesday
63800,2023-02-14 07:19:00,Bilbao - Madrid,51,30.0,115,Autobús,Madrid,Tuesday
63809,2023-02-14 07:28:00,Valencia - Sevilla,35,348.0,40,Tren,Sevilla,Tuesday
63810,2023-02-14 07:29:00,Madrid - Barcelona,82,531.0,100,Autobús,Barcelona,Tuesday
63836,2023-02-14 07:55:00,Madrid - Zaragoza,13,503.0,8,Autobús,Zaragoza,Tuesday
63837,2023-02-14 07:56:00,Madrid - Zaragoza,89,379.0,71,Autobús,Zaragoza,Tuesday
63838,2023-02-14 07:57:00,Barcelona - Bilbao,68,208.0,74,Tren,Bilbao,Tuesday
63841,2023-02-14 08:00:00,Valencia - Sevilla,97,133.0,68,Tren,Valencia,Tuesday
63848,2023-02-14 08:07:00,Barcelona - Bilbao,93,406.0,90,Tren,Barcelona,Tuesday
63857,2023-02-14 08:16:00,Sevilla - Madrid,12,456.0,119,Tren,Madrid,Tuesday
63862,2023-02-14 08:21:00,Valencia - Sevilla,25,674.0,2,Autobús,Valencia,Tuesday
63865,2023-02-14 08:24:00,Sevilla - Madrid,73,168.0,105,Autobús,Sevilla,Tuesday
63880,2023-02-14 08:39:00,Barcelona - Valencia,76,676.0,57,Autobús,Barcelona,Tuesday
63922,2023-02-14 09:21:00,Zaragoza - Barcelona,60,166.0,93,Autobús,Zaragoza,Tuesday
63924,2023-02-14 09:23:00,Madrid - Barcelona,83,187.0,60,Tren,Madrid,Tuesday
63936,2023-02-14 09:35:00,Madrid - Malaga,77,601.0,10,Tren,Malaga,Tuesday
63937,2023-02-14 09:36:00,Sevilla - Madrid,69,147.0,87,Tren,Madrid,Tuesday
63946,2023-02-14 09:45:00,Zaragoza - Barcelona,77,370.0,35,Tren,Barcelona,Tuesday
63958,2023-02-14 09:57:00,Madrid - Malaga,80,611.0,2,Autobús,Madrid,Tuesday
63963,2023-02-14 10:02:00,Madrid - Zaragoza,73,610.0,79,Tren,Madrid,Tuesday
63968,2023-02-14 10:07:00,Sevilla - Madrid,98,69.0,73,Tren,Sevilla,Tuesday
63972,2023-02-14 10:11:00,Bilbao - Madrid,81,240.0,105,Autobús,Madrid,Tuesday
63973,2023-02-14 10:12:00,Madrid - Zaragoza,99,473.0,96,Autobús,Madrid,Tuesday
63975,2023-02-14 10:14:00,Barcelona - Valencia,82,358.0,118,Tren,Valencia,Tuesday
63988,2023-02-14 10:27:00,Barcelona - Valencia,73,611.0,48,Tren,Barcelona,Tuesday
63991,2023-02-14 10:30:00,Valencia - Sevilla,65,254.0,101,Autobús,Sevilla,Tuesday
64000,2023-02-14 10:39:00,Madrid - Barcelona,35,445.0,96,Autobús,Madrid,Tuesday
64003,2023-02-14 10:42:00,Sevilla - Madrid,75,312.0,68,Autobús,Sevilla,Tuesday
64004,2023-02-14 10:43:00,Barcelona - Bilbao,42,194.0,42,Autobús,Bilbao,Tuesday
64005,2023-02-14 10:44:00,Barcelona - Valencia,37,635.0,107,Autobús,Valencia,Tuesday
64023,2023-02-14 11:02:00,Barcelona - Bilbao,24,114.0,52,Tren,Barcelona,Tuesday
64028,2023-02-14 11:07:00,Madrid - Barcelona,30,571.0,41,Tren,Madrid,Tuesday
64032,2023-02-14 11:11:00,Zaragoza - Barcelona,18,51.0,72,Tren,Barcelona,Tuesday
64039,2023-02-14 11:18:00,Barcelona - Bilbao,34,59.0,118,Tren,Bilbao,Tuesday
64042,2023-02-14 11:21:00,Madrid - Barcelona,25,227.0,93,Tren,Madrid,Tuesday
64048,2023-02-14 11:27:00,Barcelona - Bilbao,16,294.0,118,Autobús,Bilbao,Tuesday
64058,2023-02-14 11:37:00,Madrid - Barcelona,17,619.0,82,Tren,Barcelona,Tuesday
64062,2023-02-14 11:41:00,Barcelona - Bilbao,41,113.0,22,Tren,Bilbao,Tuesday
64073,2023-02-14 11:52:00,Madrid - Zaragoza,33,480.0,52,Autobús,Zaragoza,Tuesday
64076,2023-02-14 11:55:00,Barcelona - Bilbao,53,457.0,102,Autobús,Bilbao,Tuesday
64078,2023-02-14 11:57:00,Madrid - Malaga,98,240.0,16,Tren,Malaga,Tuesday
64080,2023-02-14 11:59:00,Malaga - Sevilla,39,357.0,98,Tren,Malaga,Tuesday
64086,2023-02-14 12:05:00,Madrid - Zaragoza,10,708.0,113,Tren,Madrid,Tuesday
64087,2023-02-14 12:06:00,Sevilla - Madrid,67,568.0,18,Tren,Sevilla,Tuesday
64088,2023-02-14 12:07:00,Malaga - Sevilla,25,516.0,26,Autobús,Sevilla,Tuesday
64090,2023-02-14 12:09:00,Malaga - Sevilla,96,703.0,20,Tren,Malaga,Tuesday
64093,2023-02-14 12:12:00,Sevilla - Madrid,66,184.0,96,Autobús,Sevilla,Tuesday
64094,2023-02-14 12:13:00,Malaga - Sevilla,36,67.0,28,Autobús,Malaga,Tuesday
64095,2023-02-14 12:14:00,Madrid - Malaga,69,703.0,87,Autobús,Madrid,Tuesday
64101,2023-02-14 12:20:00,Madrid - Zaragoza,54,297.0,29,Tren,Zaragoza,Tuesday
64105,2023-02-14 12:24:00,Barcelona - Valencia,72,74.0,88,Autobús,Barcelona,Tuesday
64111,2023-02-14 12:30:00,Bilbao - Madrid,79,622.0,45,Autobús,Bilbao,Tuesday
64127,2023-02-14 12:46:00,Valencia - Sevilla,10,697.0,91,Autobús,Valencia,Tuesday
64129,2023-02-14 12:48:00,Madrid - Barcelona,65,70.0,104,Autobús,Barcelona,Tuesday
64131,2023-02-14 12:50:00,Zaragoza - Barcelona,96,329.0,95,Tren,Barcelona,Tuesday
64137,2023-02-14 12:56:00,Zaragoza - Barcelona,93,260.0,65,Tren,Zaragoza,Tuesday
64143,2023-02-14 13:02:00,Malaga - Sevilla,87,41.0,55,Tren,Sevilla,Tuesday
64147,2023-02-14 13:06:00,Barcelona - Valencia,56,347.0,105,Tren,Barcelona,Tuesday
64156,2023-02-14 13:15:00,Sevilla - Madrid,49,202.0,36,Tren,Madrid,Tuesday
64157,2023-02-14 13:16:00,Bilbao - Madrid,44,683.0,98,Autobús,Madrid,Tuesday
64158,2023-02-14 13:17:00,Barcelona - Valencia,29,181.0,113,Tren,Valencia,Tuesday
64161,2023-02-14 13:20:00,Madrid - Barcelona,70,196.0,48,Tren,Barcelona,Tuesday
64163,2023-02-14 13:22:00,Madrid - Malaga,53,257.0,96,Autobús,Malaga,Tuesday
64169,2023-02-14 13:28:00,Sevilla - Madrid,81,82.0,57,Tren,Madrid,Tuesday
64173,2023-02-14 13:32:00,Bilbao - Madrid,64,634.0,45,Autobús,Bilbao,Tuesday
64180,2023-02-14 13:39:00,Zaragoza - Barcelona,28,124.0,61,Autobús,Zaragoza,Tuesday
64185,2023-02-14 13:44:00,Sevilla - Madrid,97,558.0,65,Tren,Sevilla,Tuesday
64190,2023-02-14 13:49:00,Zaragoza - Barcelona,59,101.0,46,Autobús,Zaragoza,Tuesday
64196,2023-02-14 13:55:00,Madrid - Malaga,89,243.0,62,Tren,Malaga,Tuesday
64199,2023-02-14 13:58:00,Malaga - Sevilla,91,63.0,23,Autobús,Sevilla,Tuesday
64203,2023-02-14 14:02:00,Malaga - Sevilla,23,494.0,78,Tren,Malaga,Tuesday
64219,2023-02-14 14:18:00,Sevilla - Madrid,10,447.0,117,Tren,Madrid,Tuesday
64220,2023-02-14 14:19:00,Madrid - Barcelona,39,635.0,28,Tren,Madrid,Tuesday
64226,2023-02-14 14:25:00,Zaragoza - Barcelona,38,402.0,60,Tren,Zaragoza,Tuesday
64229,2023-02-14 14:28:00,Barcelona - Bilbao,94,414.0,11,Tren,Barcelona,Tuesday
64231,2023-02-14 14:30:00,Madrid - Malaga,33,270.0,98,Autobús,Madrid,Tuesday
64233,2023-02-14 14:32:00,Madrid - Malaga,88,110.0,76,Tren,Madrid,Tuesday
64253,2023-02-14 14:52:00,Bilbao - Madrid,37,222.0,17,Autobús,Bilbao,Tuesday
64256,2023-02-14 14:55:00,Malaga - Sevilla,90,559.0,67,Tren,Malaga,Tuesday
64257,2023-02-14 14:56:00,Bilbao - Madrid,85,527.0,19,Tren,Bilbao,Tuesday
64260,2023-02-14 14:59:00,Madrid - Barcelona,45,143.0,22,Autobús,Barcelona,Tuesday
64265,2023-02-14 15:04:00,Sevilla - Madrid,18,482.0,6,Tren,Madrid,Tuesday
64268,2023-02-14 15:07:00,Barcelona - Valencia,55,556.0,32,Tren,Barcelona,Tuesday
64273,2023-02-14 15:12:00,Madrid - Zaragoza,57,100.0,10,Autobús,Zaragoza,Tuesday
64281,2023-02-14 15:20:00,Valencia - Sevilla,70,36.0,116,Autobús,Valencia,Tuesday
64282,2023-02-14 15:21:00,Valencia - Sevilla,65,535.0,40,Autobús,Sevilla,Tuesday
64284,2023-02-14 15:23:00,Valencia - Sevilla,15,354.0,103,Autobús,Valencia,Tuesday
64287,2023-02-14 15:26:00,Bilbao - Madrid,36,61.0,28,Autobús,Madrid,Tuesday
64295,2023-02-14 15:34:00,Malaga - Sevilla,24,515.0,105,Autobús,Malaga,Tuesday
64296,2023-02-14 15:35:00,Barcelona - Bilbao,38,194.0,95,Autobús,Barcelona,Tuesday
64301,2023-02-14 15:40:00,Madrid - Zaragoza,54,569.0,64,Autobús,Madrid,Tuesday
64309,2023-02-14 15:48:00,Barcelona - Bilbao,48,136.0,105,Tren,Barcelona,Tuesday
64319,2023-02-14 15:58:00,Sevilla - Madrid,84,370.0,76,Autobús,Sevilla,Tuesday
64330,2023-02-14 16:09:00,Valencia - Sevilla,81,649.0,74,Tren,Sevilla,Tuesday
64333,2023-02-14 16:12:00,Madrid - Barcelona,74,534.0,105,Tren,Barcelona,Tuesday
64340,2023-02-14 16:19:00,Zaragoza - Barcelona,84,241.0,39,Autobús,Zaragoza,Tuesday
64341,2023-02-14 16:20:00,Zaragoza - Barcelona,21,600.0,85,Autobús,Barcelona,Tuesday
64351,2023-02-14 16:30:00,Barcelona - Bilbao,34,367.0,60,Autobús,Bilbao,Tuesday
64354,2023-02-14 16:33:00,Barcelona - Bilbao,67,596.0,78,Autobús,Barcelona,Tuesday
64355,2023-02-14 16:34:00,Bilbao - Madrid,79,618.0,104,Autobús,Bilbao,Tuesday
64369,2023-02-14 16:48:00,Sevilla - Madrid,78,282.0,98,Tren,Sevilla,Tuesday
64392,2023-02-14 17:11:00,Zaragoza - Barcelona,74,364.0,77,Autobús,Barcelona,Tuesday
64403,2023-02-14 17:22:00,Barcelona - Bilbao,90,460.0,29,Tren,Bilbao,Tuesday
64405,2023-02-14 17:24:00,Madrid - Malaga,84,164.0,55,Autobús,Malaga,Tuesday
64413,2023-02-14 17:32:00,Zaragoza - Barcelona,37,139.0,35,Autobús,Zaragoza,Tuesday
64414,2023-02-14 17:33:00,Madrid - Malaga,93,177.0,83,Tren,Madrid,Tuesday
64415,2023-02-14 17:34:00,Madrid - Malaga,58,599.0,52,Tren,Malaga,Tuesday
64423,2023-02-14 17:42:00,Madrid - Barcelona,10,155.0,93,Tren,Madrid,Tuesday
64426,2023-02-14 17:45:00,Madrid - Zaragoza,82,260.0,110,Autobús,Madrid,Tuesday
64428,2023-02-14 17:47:00,Madrid - Malaga,59,658.0,61,Autobús,Malaga,Tuesday
64430,2023-02-14 17:49:00,Valencia - Sevilla,23,237.0,46,Autobús,Sevilla,Tuesday
64436,2023-02-14 17:55:00,Zaragoza - Barcelona,40,371.0,96,Tren,Barcelona,Tuesday
64438,2023-02-14 17:57:00,Malaga - Sevilla,43,719.0,86,Tren,Sevilla,Tuesday
64439,2023-02-14 17:58:00,Zaragoza - Barcelona,51,520.0,51,Tren,Zaragoza,Tuesday
64441,2023-02-14 18:00:00,Zaragoza - Barcelona,72,663.0,4,Autobús,Zaragoza,Tuesday
64469,2023-02-14 18:28:00,Malaga - Sevilla,52,132.0,117,Autobús,Sevilla,Tuesday
64473,2023-02-14 18:32:00,Barcelona - Valencia,91,520.0,75,Tren,Valencia,Tuesday
64483,2023-02-14 18:42:00,Bilbao - Madrid,63,700.0,110,Tren,Madrid,Tuesday
64504,2023-02-14 19:03:00,Malaga - Sevilla,28,188.0,118,Autobús,Malaga,Tuesday
64517,2023-02-14 19:16:00,Barcelona - Valencia,72,296.0,39,Tren,Barcelona,Tuesday
64518,2023-02-14 19:17:00,Barcelona - Valencia,72,331.0,61,Tren,Valencia,Tuesday
64522,2023-02-14 19:21:00,Madrid - Zaragoza,37,591.0,72,Tren,Zaragoza,Tuesday
64526,2023-02-14 19:25:00,Bilbao - Madrid,85,661.0,13,Autobús,Madrid,Tuesday
64531,2023-02-14 19:30:00,Sevilla - Madrid,55,50.0,58,Autobús,Sevilla,Tuesday
64539,2023-02-14 19:38:00,Madrid - Malaga,18,286.0,36,Tren,Madrid,Tuesday
64553,2023-02-14 19:52:00,Valencia - Sevilla,67,689.0,85,Tren,Valencia,Tuesday
64580,2023-02-14 20:19:00,Sevilla - Madrid,16,701.0,100,Autobús,Sevilla,Tuesday
64582,2023-02-14 20:21:00,Barcelona - Bilbao,21,181.0,13,Tren,Barcelona,Tuesday
64588,2023-02-14 20:27:00,Bilbao - Madrid,49,137.0,57,Tren,Bilbao,Tuesday
64598,2023-02-14 20:37:00,Madrid - Malaga,41,161.0,62,Tren,Malaga,Tuesday
64599,2023-02-14 20:38:00,Madrid - Malaga,55,629.0,16,Autobús,Malaga,Tuesday
64605,2023-02-14 20:44:00,Valencia - Sevilla,57,225.0,104,Tren,Sevilla,Tuesday
64616,2023-02-14 20:55:00,Sevilla - Madrid,25,139.0,25,Tren,Madrid,Tuesday
64622,2023-02-14 21:01:00,Madrid - Barcelona,24,285.0,92,Tren,Barcelona,Tuesday
64640,2023-02-14 21:19:00,Madrid - Zaragoza,46,262.0,58,Tren,Madrid,Tuesday
64650,2023-02-14 21:29:00,Sevilla - Madrid,10,30.0,11,Autobús,Sevilla,Tuesday
64673,2023-02-14 21:52:00,Valencia - Sevilla,47,311.0,80,Autobús,Sevilla,Tuesday
64680,2023-02-14 21:59:00,Bilbao - Madrid,49,335.0,29,Autobús,Bilbao,Tuesday
64702,2023-02-14 22:21:00,Madrid - Barcelona,42,182.0,97,Autobús,Barcelona,Tuesday
64716,2023-02-14 22:35:00,Bilbao - Madrid,90,55.0,87,Autobús,Madrid,Tuesday
64724,2023-02-14 22:43:00,Barcelona - Valencia,93,182.0,13,Autobús,Valencia,Tuesday
64727,2023-02-14 22:46:00,Madrid - Zaragoza,98,175.0,105,Tren,Zaragoza,Tuesday
64729,2023-02-14 22:48:00,Valencia - Sevilla,47,109.0,119,Autobús,Sevilla,Tuesday
64730,2023-02-14 22:49:00,Barcelona - Valencia,36,491.0,60,Tren,Valencia,Tuesday
64732,2023-02-14 22:51:00,Barcelona - Valencia,71,62.0,107,Autobús,Barcelona,Tuesday
64742,2023-02-14 23:01:00,Zaragoza - Barcelona,89,90.0,5,Autobús,Zaragoza,Tuesday
64771,2023-02-14 23:30:00,Valencia - Sevilla,29,557.0,89,Tren,Valencia,Tuesday
64772,2023-02-14 23:31:00,Madrid - Malaga,25,607.0,37,Autobús,Malaga,Tuesday
64782,2023-02-14 23:41:00,Malaga - Sevilla,67,351.0,19,Tren,Sevilla,Tuesday
64806,2023-02-15 00:05:00,Sevilla - Madrid,29,501.0,99,Tren,Sevilla,Wednesday
64816,2023-02-15 00:15:00,Madrid - Malaga,66,384.0,16,Tren,Malaga,Wednesday
64838,2023-02-15 00:37:00,Valencia - Sevilla,12,599.0,22,Tren,Valencia,Wednesday
64839,2023-02-15 00:38:00,Barcelona - Bilbao,30,380.0,40,Autobús,Barcelona,Wednesday
64841,2023-02-15 00:40:00,Valencia - Sevilla,12,712.0,80,Tren,Sevilla,Wednesday
64853,2023-02-15 00:52:00,Madrid - Zaragoza,26,274.0,21,Autobús,Zaragoza,Wednesday
64870,2023-02-15 01:09:00,Madrid - Zaragoza,86,402.0,40,Autobús,Zaragoza,Wednesday
64871,2023-02-15 01:10:00,Malaga - Sevilla,92,340.0,65,Autobús,Malaga,Wednesday
64883,2023-02-15 01:22:00,Valencia - Sevilla,61,254.0,81,Autobús,Valencia,Wednesday
64884,2023-02-15 01:23:00,Valencia - Sevilla,86,666.0,16,Autobús,Sevilla,Wednesday
64891,2023-02-15 01:30:00,Madrid - Zaragoza,36,168.0,41,Tren,Madrid,Wednesday
64905,2023-02-15 01:44:00,Madrid - Zaragoza,33,540.0,112,Autobús,Madrid,Wednesday
64920,2023-02-15 01:59:00,Malaga - Sevilla,81,241.0,61,Tren,Sevilla,Wednesday
64929,2023-02-15 02:08:00,Valencia - Sevilla,56,296.0,92,Autobús,Valencia,Wednesday
64938,2023-02-15 02:17:00,Valencia - Sevilla,56,34.0,9,Tren,Valencia,Wednesday
64941,2023-02-15 02:20:00,Barcelona - Bilbao,53,215.0,7,Autobús,Bilbao,Wednesday
64950,2023-02-15 02:29:00,Sevilla - Madrid,79,16.0,54,Autobús,Sevilla,Wednesday
64964,2023-02-15 02:43:00,Bilbao - Madrid,92,120.0,86,Autobús,Bilbao,Wednesday
65003,2023-02-15 03:22:00,Barcelona - Valencia,59,342.0,103,Autobús,Valencia,Wednesday
65010,2023-02-15 03:29:00,Malaga - Sevilla,64,691.0,46,Tren,Sevilla,Wednesday
65011,2023-02-15 03:30:00,Barcelona - Bilbao,93,115.0,112,Autobús,Barcelona,Wednesday
65023,2023-02-15 03:42:00,Madrid - Barcelona,19,372.0,118,Autobús,Barcelona,Wednesday
65024,2023-02-15 03:43:00,Malaga - Sevilla,59,453.0,50,Tren,Malaga,Wednesday
65032,2023-02-15 03:51:00,Zaragoza - Barcelona,42,635.0,84,Autobús,Zaragoza,Wednesday
65043,2023-02-15 04:02:00,Barcelona - Bilbao,72,217.0,116,Tren,Bilbao,Wednesday
65044,2023-02-15 04:03:00,Zaragoza - Barcelona,50,84.0,96,Tren,Barcelona,Wednesday
65057,2023-02-15 04:16:00,Sevilla - Madrid,76,637.0,40,Autobús,Sevilla,Wednesday
65064,2023-02-15 04:23:00,Bilbao - Madrid,71,312.0,17,Autobús,Bilbao,Wednesday
65065,2023-02-15 04:24:00,Madrid - Barcelona,14,408.0,61,Tren,Barcelona,Wednesday
65066,2023-02-15 04:25:00,Madrid - Malaga,60,344.0,39,Autobús,Malaga,Wednesday
65072,2023-02-15 04:31:00,Barcelona - Valencia,95,554.0,114,Tren,Valencia,Wednesday
65078,2023-02-15 04:37:00,Barcelona - Bilbao,79,234.0,41,Tren,Bilbao,Wednesday
65081,2023-02-15 04:40:00,Barcelona - Valencia,79,676.0,34,Tren,Valencia,Wednesday
65091,2023-02-15 04:50:00,Malaga - Sevilla,68,411.0,47,Autobús,Sevilla,Wednesday
65095,2023-02-15 04:54:00,Valencia - Sevilla,52,688.0,0,Tren,Sevilla,Wednesday
65101,2023-02-15 05:00:00,Valencia - Sevilla,54,367.0,83,Autobús,Sevilla,Wednesday
65102,2023-02-15 05:01:00,Barcelona - Valencia,35,669.0,89,Autobús,Valencia,Wednesday
65115,2023-02-15 05:14:00,Malaga - Sevilla,54,92.0,105,Autobús,Malaga,Wednesday
65119,2023-02-15 05:18:00,Madrid - Zaragoza,35,203.0,1,Autobús,Madrid,Wednesday
65138,2023-02-15 05:37:00,Bilbao - Madrid,51,472.0,57,Tren,Madrid,Wednesday
65148,2023-02-15 05:47:00,Madrid - Malaga,72,223.0,35,Autobús,Malaga,Wednesday
65158,2023-02-15 05:57:00,Malaga - Sevilla,10,86.0,103,Autobús,Malaga,Wednesday
65182,2023-02-15 06:21:00,Madrid - Malaga,29,561.0,43,Autobús,Madrid,Wednesday
65184,2023-02-15 06:23:00,Sevilla - Madrid,17,578.0,53,Tren,Sevilla,Wednesday
65187,2023-02-15 06:26:00,Barcelona - Bilbao,71,454.0,70,Autobús,Barcelona,Wednesday
65197,2023-02-15 06:36:00,Zaragoza - Barcelona,17,301.0,19,Tren,Zaragoza,Wednesday
65203,2023-02-15 06:42:00,Madrid - Zaragoza,25,716.0,100,Tren,Madrid,Wednesday
65209,2023-02-15 06:48:00,Malaga - Sevilla,37,460.0,48,Tren,Malaga,Wednesday
65210,2023-02-15 06:49:00,Bilbao - Madrid,94,522.0,97,Autobús,Madrid,Wednesday
65211,2023-02-15 06:50:00,Bilbao - Madrid,84,173.0,1,Autobús,Madrid,Wednesday
65217,2023-02-15 06:56:00,Valencia - Sevilla,77,125.0,64,Autobús,Sevilla,Wednesday
65224,2023-02-15 07:03:00,Zaragoza - Barcelona,83,125.0,10,Autobús,Barcelona,Wednesday
65226,2023-02-15 07:05:00,Madrid - Malaga,25,177.0,34,Tren,Malaga,Wednesday
65227,2023-02-15 07:06:00,Barcelona - Bilbao,23,531.0,15,Tren,Bilbao,Wednesday
65243,2023-02-15 07:22:00,Bilbao - Madrid,31,133.0,87,Tren,Madrid,Wednesday
65251,2023-02-15 07:30:00,Malaga - Sevilla,93,367.0,78,Tren,Malaga,Wednesday
65252,2023-02-15 07:31:00,Barcelona - Valencia,42,700.0,108,Autobús,Barcelona,Wednesday
65253,2023-02-15 07:32:00,Sevilla - Madrid,16,582.0,33,Autobús,Madrid,Wednesday
65260,2023-02-15 07:39:00,Barcelona - Bilbao,10,664.0,68,Tren,Barcelona,Wednesday
65266,2023-02-15 07:45:00,Bilbao - Madrid,48,451.0,36,Tren,Madrid,Wednesday
65273,2023-02-15 07:52:00,Barcelona - Bilbao,17,138.0,1,Autobús,Barcelona,Wednesday
65277,2023-02-15 07:56:00,Madrid - Malaga,91,428.0,21,Tren,Madrid,Wednesday
65285,2023-02-15 08:04:00,Barcelona - Valencia,44,632.0,24,Autobús,Barcelona,Wednesday
65298,2023-02-15 08:17:00,Madrid - Barcelona,59,53.0,85,Tren,Barcelona,Wednesday
65300,2023-02-15 08:19:00,Zaragoza - Barcelona,12,485.0,102,Tren,Barcelona,Wednesday
65306,2023-02-15 08:25:00,Sevilla - Madrid,90,234.0,3,Autobús,Madrid,Wednesday
65313,2023-02-15 08:32:00,Malaga - Sevilla,63,475.0,88,Autobús,Sevilla,Wednesday
65334,2023-02-15 08:53:00,Zaragoza - Barcelona,61,312.0,97,Autobús,Barcelona,Wednesday
65335,2023-02-15 08:54:00,Sevilla - Madrid,43,268.0,105,Autobús,Madrid,Wednesday
65336,2023-02-15 08:55:00,Madrid - Zaragoza,30,434.0,36,Tren,Madrid,Wednesday
65339,2023-02-15 08:58:00,Madrid - Malaga,28,424.0,119,Tren,Madrid,Wednesday
65349,2023-02-15 09:08:00,Madrid - Zaragoza,86,361.0,2,Tren,Zaragoza,Wednesday
65351,2023-02-15 09:10:00,Madrid - Barcelona,48,702.0,53,Tren,Barcelona,Wednesday
65366,2023-02-15 09:25:00,Sevilla - Madrid,76,445.0,86,Autobús,Sevilla,Wednesday
65368,2023-02-15 09:27:00,Bilbao - Madrid,96,705.0,0,Tren,Madrid,Wednesday
65370,2023-02-15 09:29:00,Valencia - Sevilla,55,115.0,51,Tren,Valencia,Wednesday
65373,2023-02-15 09:32:00,Bilbao - Madrid,37,512.0,48,Autobús,Madrid,Wednesday
65374,2023-02-15 09:33:00,Madrid - Barcelona,47,335.0,77,Tren,Madrid,Wednesday
65383,2023-02-15 09:42:00,Barcelona - Bilbao,77,450.0,95,Tren,Bilbao,Wednesday
65384,2023-02-15 09:43:00,Madrid - Zaragoza,85,444.0,94,Tren,Madrid,Wednesday
65406,2023-02-15 10:05:00,Malaga - Sevilla,52,649.0,81,Autobús,Sevilla,Wednesday
65408,2023-02-15 10:07:00,Bilbao - Madrid,95,67.0,5,Autobús,Madrid,Wednesday
65410,2023-02-15 10:09:00,Sevilla - Madrid,79,83.0,5,Autobús,Madrid,Wednesday
65424,2023-02-15 10:23:00,Bilbao - Madrid,28,261.0,80,Tren,Madrid,Wednesday
65432,2023-02-15 10:31:00,Valencia - Sevilla,38,327.0,89,Tren,Valencia,Wednesday
65435,2023-02-15 10:34:00,Madrid - Barcelona,58,176.0,40,Tren,Madrid,Wednesday
65438,2023-02-15 10:37:00,Malaga - Sevilla,46,625.0,68,Autobús,Malaga,Wednesday
65440,2023-02-15 10:39:00,Madrid - Malaga,42,410.0,33,Autobús,Malaga,Wednesday
65444,2023-02-15 10:43:00,Sevilla - Madrid,61,157.0,13,Autobús,Madrid,Wednesday
65445,2023-02-15 10:44:00,Malaga - Sevilla,58,119.0,79,Tren,Malaga,Wednesday
65447,2023-02-15 10:46:00,Valencia - Sevilla,46,88.0,77,Autobús,Valencia,Wednesday
65453,2023-02-15 10:52:00,Bilbao - Madrid,69,317.0,88,Autobús,Bilbao,Wednesday
65455,2023-02-15 10:54:00,Valencia - Sevilla,59,123.0,51,Autobús,Valencia,Wednesday
65464,2023-02-15 11:03:00,Malaga - Sevilla,66,152.0,52,Autobús,Malaga,Wednesday
65469,2023-02-15 11:08:00,Madrid - Zaragoza,89,709.0,36,Autobús,Madrid,Wednesday
65489,2023-02-15 11:28:00,Valencia - Sevilla,85,577.0,68,Tren,Valencia,Wednesday
65496,2023-02-15 11:35:00,Sevilla - Madrid,48,238.0,30,Tren,Sevilla,Wednesday
65497,2023-02-15 11:36:00,Madrid - Malaga,63,67.0,20,Autobús,Madrid,Wednesday
