Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana,Mes,Día,Hora,Minuto
Madrid - Zaragoza,17,395.0,68,1,Zaragoza,0,2,6,12,17
Valencia - Sevilla,35,571.0,70,2,Sevilla,0,2,6,12,32
Madrid - Zaragoza,58,210.0,67,2,Madrid,0,2,6,12,45
Zaragoza - Barcelona,63,185.0,0,2,Barcelona,0,2,6,12,48
Madrid - Zaragoza,95,642.0,103,2,Zaragoza,0,2,6,13,7
Zaragoza - Barcelona,65,586.0,86,2,Barcelona,0,2,6,13,10
Madrid - Barcelona,95,635.0,103,1,Madrid,0,2,6,13,12
Zaragoza - Barcelona,96,388.0,45,1,Barcelona,0,2,6,13,19
Sevilla - Madrid,81,467.0,13,2,Madrid,0,2,6,13,55
Barcelona - Bilbao,23,558.0,75,1,Barcelona,0,2,6,14,1
Barcelona - Bilbao,34,158.0,35,1,Barcelona,0,2,6,14,7
Barcelona - Bilbao,29,136.0,85,1,Bilbao,0,2,6,14,17
Malaga - Sevilla,43,237.0,79,1,Sevilla,0,2,6,14,22
Zaragoza - Barcelona,52,653.0,100,2,Barcelona,0,2,6,14,26
Malaga - Sevilla,94,469.0,118,1,Malaga,0,2,6,14,33
Malaga - Sevilla,12,274.0,5,2,Malaga,0,2,6,15,3
Barcelona - Bilbao,27,391.0,35,1,Bilbao,0,2,6,15,4
Madrid - Zaragoza,23,461.0,108,2,Zaragoza,0,2,6,15,5
Malaga - Sevilla,16,162.0,2,2,Malaga,0,2,6,15,9
Madrid - Malaga,26,456.0,75,1,Madrid,0,2,6,15,11
Barcelona - Valencia,69,675.0,4,1,Valencia,0,2,6,15,17
Zaragoza - Barcelona,86,438.0,101,2,Zaragoza,0,2,6,15,39
Malaga - Sevilla,76,387.0,9,1,Sevilla,0,2,6,15,49
Madrid - Barcelona,89,419.0,107,1,Barcelona,0,2,6,16,1
Barcelona - Bilbao,53,715.0,58,2,Barcelona,0,2,6,16,6
Madrid - Malaga,57,538.0,39,2,Madrid,0,2,6,16,11
Bilbao - Madrid,70,661.0,21,1,Bilbao,0,2,6,16,21
Bilbao - Madrid,11,335.0,118,1,Madrid,0,2,6,16,22
Zaragoza - Barcelona,26,279.0,118,2,Zaragoza,0,2,6,16,24
Barcelona - Bilbao,17,305.0,15,2,Barcelona,0,2,6,16,28
Barcelona - Valencia,43,417.0,39,1,Barcelona,0,2,6,16,30
Malaga - Sevilla,20,369.0,96,2,Sevilla,0,2,6,16,31
Valencia - Sevilla,69,708.0,25,1,Sevilla,0,2,6,16,32
Barcelona - Valencia,76,275.0,62,1,Valencia,0,2,6,16,44
Bilbao - Madrid,51,169.0,14,1,Madrid,0,2,6,16,48
Madrid - Malaga,81,242.0,28,1,Madrid,0,2,6,16,54
Sevilla - Madrid,30,438.0,5,1,Madrid,0,2,6,17,9
Madrid - Malaga,21,461.0,39,2,Malaga,0,2,6,17,39
Zaragoza - Barcelona,73,681.0,75,2,Barcelona,0,2,6,18,2
Barcelona - Bilbao,94,669.0,108,1,Barcelona,0,2,6,18,4
Bilbao - Madrid,31,293.0,59,2,Bilbao,0,2,6,18,5
Madrid - Malaga,81,685.0,58,1,Madrid,0,2,6,18,28
Zaragoza - Barcelona,65,367.0,46,2,Barcelona,0,2,6,18,30
Barcelona - Bilbao,19,647.0,97,2,Bilbao,0,2,6,18,32
Zaragoza - Barcelona,95,295.0,91,2,Barcelona,0,2,6,18,36
Bilbao - Madrid,69,214.0,0,1,Madrid,0,2,6,18,42
Madrid - Zaragoza,27,640.0,41,1,Zaragoza,0,2,6,18,43
Madrid - Zaragoza,40,704.0,9,1,Madrid,0,2,6,18,52
Valencia - Sevilla,60,156.0,100,1,Valencia,0,2,6,19,0
Barcelona - Bilbao,68,535.0,50,1,Barcelona,0,2,6,19,8
Barcelona - Valencia,80,121.0,89,2,Valencia,0,2,6,19,11
Madrid - Zaragoza,92,147.0,82,1,Madrid,0,2,6,19,21
Malaga - Sevilla,73,199.0,116,1,Malaga,0,2,6,19,22
Barcelona - Valencia,49,404.0,99,1,Barcelona,0,2,6,19,34
Valencia - Sevilla,62,147.0,37,2,Valencia,0,2,6,19,42
Zaragoza - Barcelona,25,653.0,22,2,Zaragoza,0,2,6,19,57
Valencia - Sevilla,62,522.0,3,2,Sevilla,0,2,6,20,0
Madrid - Malaga,59,495.0,90,2,Madrid,0,2,6,20,5
Valencia - Sevilla,75,405.0,70,2,Sevilla,0,2,6,20,11
Barcelona - Valencia,84,209.0,99,2,Valencia,0,2,6,20,31
Madrid - Malaga,96,239.0,41,2,Malaga,0,2,6,20,45
Valencia - Sevilla,94,367.0,119,1,Valencia,0,2,6,20,48
Malaga - Sevilla,94,572.0,27,2,Sevilla,0,2,6,20,49
Madrid - Malaga,11,572.0,66,2,Malaga,0,2,6,21,5
Valencia - Sevilla,59,561.0,19,2,Sevilla,0,2,6,21,7
Bilbao - Madrid,89,385.0,56,1,Bilbao,0,2,6,21,12
Bilbao - Madrid,47,466.0,68,1,Bilbao,0,2,6,21,27
Madrid - Malaga,16,424.0,3,1,Madrid,0,2,6,21,31
Barcelona - Bilbao,16,621.0,38,1,Barcelona,0,2,6,21,43
Barcelona - Bilbao,83,345.0,31,1,Barcelona,0,2,6,21,53
Malaga - Sevilla,65,634.0,60,1,Sevilla,0,2,6,22,6
Bilbao - Madrid,49,238.0,99,2,Madrid,0,2,6,22,11
Madrid - Malaga,39,208.0,78,1,Malaga,0,2,6,22,29
Sevilla - Madrid,61,632.0,25,1,Sevilla,0,2,6,22,31
Barcelona - Valencia,33,126.0,26,1,Barcelona,0,2,6,22,41
Madrid - Zaragoza,33,131.0,5,1,Madrid,0,2,6,23,14
Barcelona - Bilbao,58,647.0,112,1,Barcelona,0,2,6,23,26
Madrid - Malaga,80,282.0,36,2,Malaga,0,2,6,23,29
Valencia - Sevilla,48,535.0,55,1,Sevilla,0,2,6,23,31
Madrid - Zaragoza,18,155.0,119,1,Zaragoza,0,2,6,23,32
Barcelona - Bilbao,87,552.0,56,2,Bilbao,0,2,6,23,43
Barcelona - Valencia,48,489.0,119,2,Barcelona,0,2,6,23,56
Bilbao - Madrid,34,246.0,48,2,Bilbao,0,2,6,23,57
Bilbao - Madrid,65,486.0,107,2,Bilbao,1,2,7,0,3
Barcelona - Bilbao,51,543.0,41,2,Bilbao,1,2,7,0,5
Zaragoza - Barcelona,56,176.0,46,1,Barcelona,1,2,7,0,7
Barcelona - Bilbao,97,515.0,47,2,Barcelona,1,2,7,0,25
Madrid - Zaragoza,40,377.0,108,1,Zaragoza,1,2,7,0,29
Zaragoza - Barcelona,30,527.0,28,1,Barcelona,1,2,7,0,40
Malaga - Sevilla,54,529.0,44,2,Malaga,1,2,7,0,46
Madrid - Barcelona,41,247.0,4,2,Madrid,1,2,7,0,48
Barcelona - Valencia,73,204.0,70,2,Barcelona,1,2,7,0,53
Madrid - Barcelona,77,304.0,99,1,Madrid,1,2,7,1,17
Zaragoza - Barcelona,39,406.0,5,1,Barcelona,1,2,7,1,20
Valencia - Sevilla,76,644.0,37,1,Sevilla,1,2,7,1,35
Bilbao - Madrid,44,486.0,25,1,Madrid,1,2,7,1,42
Bilbao - Madrid,29,608.0,79,1,Madrid,1,2,7,1,53
Madrid - Malaga,18,658.0,55,1,Madrid,1,2,7,2,6
Bilbao - Madrid,59,585.0,59,2,Bilbao,1,2,7,2,16
Sevilla - Madrid,34,651.0,12,1,Sevilla,1,2,7,2,21
Malaga - Sevilla,54,485.0,117,1,Sevilla,1,2,7,2,36
Sevilla - Madrid,65,672.0,80,1,Sevilla,1,2,7,2,37
Madrid - Malaga,61,601.0,13,2,Malaga,1,2,7,2,49
Barcelona - Valencia,98,351.0,42,2,Barcelona,1,2,7,3,3
Barcelona - Valencia,87,402.0,51,1,Valencia,1,2,7,3,4
Bilbao - Madrid,76,211.0,4,1,Bilbao,1,2,7,3,11
Bilbao - Madrid,64,624.0,28,1,Bilbao,1,2,7,3,22
Barcelona - Bilbao,64,660.0,107,2,Bilbao,1,2,7,3,23
Madrid - Malaga,76,300.0,106,2,Madrid,1,2,7,3,30
Sevilla - Madrid,63,610.0,31,1,Sevilla,1,2,7,3,45
Zaragoza - Barcelona,84,367.0,56,2,Barcelona,1,2,7,3,48
Zaragoza - Barcelona,26,205.0,58,1,Zaragoza,1,2,7,4,5
Sevilla - Madrid,61,563.0,71,1,Sevilla,1,2,7,4,8
Bilbao - Madrid,76,510.0,29,1,Bilbao,1,2,7,4,9
Valencia - Sevilla,35,135.0,93,1,Valencia,1,2,7,4,14
Valencia - Sevilla,19,300.0,7,1,Sevilla,1,2,7,4,19
Barcelona - Bilbao,38,676.0,75,2,Barcelona,1,2,7,4,29
Valencia - Sevilla,32,367.0,28,2,Sevilla,1,2,7,4,43
Sevilla - Madrid,41,139.0,105,2,Sevilla,1,2,7,4,51
Madrid - Malaga,44,476.0,21,2,Madrid,1,2,7,4,58
Sevilla - Madrid,23,449.0,110,2,Madrid,1,2,7,4,59
Bilbao - Madrid,91,586.0,6,2,Madrid,1,2,7,5,3
Madrid - Zaragoza,22,445.0,12,2,Madrid,1,2,7,5,7
Madrid - Zaragoza,65,614.0,66,1,Zaragoza,1,2,7,5,13
Bilbao - Madrid,57,556.0,75,1,Bilbao,1,2,7,5,16
Madrid - Zaragoza,51,128.0,115,1,Madrid,1,2,7,5,24
Barcelona - Valencia,65,155.0,17,1,Barcelona,1,2,7,5,27
Sevilla - Madrid,36,379.0,29,2,Madrid,1,2,7,5,33
Bilbao - Madrid,91,548.0,62,1,Bilbao,1,2,7,5,37
Madrid - Malaga,10,618.0,49,2,Madrid,1,2,7,5,44
Barcelona - Bilbao,52,446.0,28,1,Barcelona,1,2,7,5,49
Barcelona - Bilbao,48,330.0,53,2,Bilbao,1,2,7,5,50
Madrid - Barcelona,18,368.0,8,1,Barcelona,1,2,7,5,55
Madrid - Malaga,63,683.0,53,2,Malaga,1,2,7,5,58
Madrid - Malaga,16,351.0,114,1,Madrid,1,2,7,6,11
Madrid - Barcelona,61,576.0,42,1,Madrid,1,2,7,6,12
Madrid - Barcelona,41,176.0,107,1,Barcelona,1,2,7,6,15
Sevilla - Madrid,10,414.0,8,2,Madrid,1,2,7,6,43
Bilbao - Madrid,67,400.0,22,2,Madrid,1,2,7,6,55
Bilbao - Madrid,18,489.0,72,2,Bilbao,1,2,7,7,1
Malaga - Sevilla,91,335.0,1,2,Sevilla,1,2,7,7,7
Madrid - Barcelona,39,448.0,27,1,Madrid,1,2,7,7,11
Bilbao - Madrid,48,435.0,82,1,Madrid,1,2,7,7,26
Valencia - Sevilla,30,413.0,2,2,Sevilla,1,2,7,7,27
Madrid - Zaragoza,97,317.0,38,2,Madrid,1,2,7,7,32
Malaga - Sevilla,11,191.0,103,1,Malaga,1,2,7,7,55
Madrid - Malaga,65,526.0,65,2,Malaga,1,2,7,8,13
Valencia - Sevilla,99,259.0,59,1,Sevilla,1,2,7,8,21
Madrid - Barcelona,65,341.0,69,2,Barcelona,1,2,7,8,31
Barcelona - Bilbao,50,445.0,76,2,Barcelona,1,2,7,8,39
Malaga - Sevilla,29,572.0,23,1,Malaga,1,2,7,9,14
Madrid - Zaragoza,48,157.0,74,2,Madrid,1,2,7,9,26
Madrid - Barcelona,87,561.0,60,1,Madrid,1,2,7,9,32
Zaragoza - Barcelona,25,699.0,90,2,Zaragoza,1,2,7,9,57
Valencia - Sevilla,64,175.0,26,2,Sevilla,1,2,7,9,58
Madrid - Zaragoza,42,344.0,119,1,Zaragoza,1,2,7,10,4
Sevilla - Madrid,66,445.0,62,2,Madrid,1,2,7,10,17
Barcelona - Bilbao,82,484.0,90,1,Barcelona,1,2,7,10,22
Bilbao - Madrid,68,402.0,89,2,Madrid,1,2,7,10,28
Valencia - Sevilla,71,387.0,61,2,Valencia,1,2,7,10,34
Sevilla - Madrid,76,156.0,78,2,Sevilla,1,2,7,10,41
Sevilla - Madrid,84,369.0,23,1,Sevilla,1,2,7,10,49
Bilbao - Madrid,14,516.0,44,2,Bilbao,1,2,7,11,2
Madrid - Malaga,29,390.0,17,1,Madrid,1,2,7,11,11
Valencia - Sevilla,43,633.0,23,1,Sevilla,1,2,7,11,14
Zaragoza - Barcelona,66,366.0,2,2,Zaragoza,1,2,7,11,15
Malaga - Sevilla,85,397.0,4,1,Sevilla,1,2,7,11,16
Madrid - Zaragoza,55,523.0,13,1,Zaragoza,1,2,7,11,18
Barcelona - Valencia,97,487.0,78,1,Valencia,1,2,7,11,21
Bilbao - Madrid,45,382.0,37,2,Bilbao,1,2,7,11,25
Barcelona - Valencia,74,537.0,75,1,Barcelona,1,2,7,11,26
Madrid - Zaragoza,99,305.0,84,1,Zaragoza,1,2,7,11,34
Bilbao - Madrid,39,514.0,77,1,Madrid,1,2,7,11,35
Bilbao - Madrid,31,284.0,73,2,Madrid,1,2,7,11,41
Barcelona - Valencia,11,602.0,24,1,Valencia,1,2,7,11,49
Malaga - Sevilla,80,301.0,35,2,Sevilla,1,2,7,11,54
Malaga - Sevilla,54,121.0,51,1,Malaga,1,2,7,12,1
Zaragoza - Barcelona,99,527.0,64,1,Zaragoza,1,2,7,12,16
Valencia - Sevilla,76,322.0,5,2,Valencia,1,2,7,12,20
Barcelona - Valencia,99,680.0,116,1,Valencia,1,2,7,12,29
Sevilla - Madrid,31,336.0,50,1,Madrid,1,2,7,12,42
Madrid - Zaragoza,44,488.0,31,2,Madrid,1,2,7,12,43
Zaragoza - Barcelona,12,253.0,104,1,Barcelona,1,2,7,12,44
Barcelona - Bilbao,52,406.0,36,2,Barcelona,1,2,7,12,46
Madrid - Zaragoza,59,190.0,81,2,Zaragoza,1,2,7,12,52
Sevilla - Madrid,63,590.0,62,2,Madrid,1,2,7,13,2
Madrid - Barcelona,63,558.0,57,1,Barcelona,1,2,7,13,9
Madrid - Zaragoza,68,415.0,73,2,Zaragoza,1,2,7,13,36
Malaga - Sevilla,56,226.0,88,2,Sevilla,1,2,7,13,38
Madrid - Malaga,54,690.0,10,2,Malaga,1,2,7,13,40
Madrid - Malaga,70,460.0,108,2,Madrid,1,2,7,13,42
Zaragoza - Barcelona,22,551.0,102,1,Zaragoza,1,2,7,13,49
Bilbao - Madrid,40,671.0,69,1,Madrid,1,2,7,13,58
Madrid - Barcelona,24,237.0,87,1,Madrid,1,2,7,14,11
Valencia - Sevilla,64,617.0,93,2,Sevilla,1,2,7,14,28
Madrid - Malaga,92,534.0,1,1,Madrid,1,2,7,14,40
Barcelona - Bilbao,58,179.0,55,2,Barcelona,1,2,7,14,41
Sevilla - Madrid,10,440.0,92,2,Sevilla,1,2,7,14,46
Zaragoza - Barcelona,40,299.0,108,2,Zaragoza,1,2,7,14,47
Zaragoza - Barcelona,81,711.0,83,1,Zaragoza,1,2,7,15,4
Barcelona - Valencia,41,128.0,107,2,Barcelona,1,2,7,15,11
Madrid - Barcelona,79,671.0,45,2,Madrid,1,2,7,15,17
Barcelona - Bilbao,23,305.0,108,2,Bilbao,1,2,7,15,24
Sevilla - Madrid,45,186.0,111,1,Madrid,1,2,7,15,37
Barcelona - Valencia,66,347.0,58,1,Barcelona,1,2,7,15,39
Madrid - Zaragoza,92,321.0,72,1,Madrid,1,2,7,15,48
Barcelona - Valencia,24,438.0,115,1,Valencia,1,2,7,16,0
Madrid - Barcelona,15,385.0,108,1,Barcelona,1,2,7,16,6
Valencia - Sevilla,31,710.0,81,2,Valencia,1,2,7,16,37
Malaga - Sevilla,46,649.0,110,2,Malaga,1,2,7,16,43
Barcelona - Valencia,97,549.0,116,1,Valencia,1,2,7,16,48
Madrid - Malaga,44,334.0,32,2,Malaga,1,2,7,16,53
Bilbao - Madrid,54,367.0,15,2,Madrid,1,2,7,17,0
Valencia - Sevilla,13,672.0,44,2,Valencia,1,2,7,17,3
Barcelona - Bilbao,32,297.0,5,1,Barcelona,1,2,7,17,6
Madrid - Barcelona,47,262.0,29,1,Barcelona,1,2,7,17,7
Madrid - Malaga,13,165.0,56,1,Madrid,1,2,7,17,10
Madrid - Barcelona,13,343.0,54,2,Madrid,1,2,7,17,14
Malaga - Sevilla,74,647.0,77,1,Malaga,1,2,7,17,50
Sevilla - Madrid,48,625.0,11,1,Madrid,1,2,7,18,1
Madrid - Barcelona,50,315.0,91,1,Barcelona,1,2,7,18,10
Malaga - Sevilla,60,600.0,63,1,Sevilla,1,2,7,18,38
Madrid - Barcelona,57,491.0,10,2,Madrid,1,2,7,18,50
Zaragoza - Barcelona,97,405.0,26,1,Zaragoza,1,2,7,18,51
Barcelona - Valencia,48,190.0,8,1,Valencia,1,2,7,18,55
Barcelona - Valencia,94,145.0,2,2,Valencia,1,2,7,18,56
Madrid - Zaragoza,44,366.0,103,2,Zaragoza,1,2,7,19,3
Madrid - Barcelona,11,239.0,62,2,Barcelona,1,2,7,19,9
Barcelona - Valencia,41,125.0,77,1,Barcelona,1,2,7,19,13
Madrid - Barcelona,58,455.0,44,1,Madrid,1,2,7,19,15
Madrid - Malaga,75,638.0,43,2,Malaga,1,2,7,19,17
Valencia - Sevilla,85,216.0,68,1,Valencia,1,2,7,19,21
Madrid - Zaragoza,38,523.0,118,2,Madrid,1,2,7,19,26
Bilbao - Madrid,38,176.0,45,2,Bilbao,1,2,7,19,34
Madrid - Malaga,60,696.0,60,1,Madrid,1,2,7,19,38
Madrid - Malaga,20,257.0,105,1,Malaga,1,2,7,19,46
Valencia - Sevilla,77,454.0,105,1,Sevilla,1,2,7,19,49
Bilbao - Madrid,43,567.0,20,2,Bilbao,1,2,7,19,51
Madrid - Barcelona,80,655.0,52,2,Madrid,1,2,7,19,54
Madrid - Zaragoza,41,595.0,113,1,Zaragoza,1,2,7,20,16
Valencia - Sevilla,90,389.0,65,1,Sevilla,1,2,7,20,26
Barcelona - Bilbao,39,258.0,2,2,Bilbao,1,2,7,20,29
Madrid - Malaga,47,632.0,86,1,Malaga,1,2,7,20,42
Madrid - Malaga,89,257.0,42,2,Malaga,1,2,7,20,44
Madrid - Zaragoza,38,388.0,66,1,Zaragoza,1,2,7,20,50
Madrid - Malaga,78,500.0,19,1,Madrid,1,2,7,20,54
Barcelona - Bilbao,64,387.0,113,1,Bilbao,1,2,7,20,58
Sevilla - Madrid,76,274.0,2,1,Sevilla,1,2,7,21,17
Madrid - Malaga,42,346.0,21,1,Madrid,1,2,7,21,39
Zaragoza - Barcelona,27,300.0,26,1,Zaragoza,1,2,7,21,43
Barcelona - Valencia,30,401.0,93,1,Barcelona,1,2,7,21,59
Bilbao - Madrid,19,203.0,44,1,Bilbao,1,2,7,22,3
Valencia - Sevilla,22,545.0,29,2,Valencia,1,2,7,22,14
Malaga - Sevilla,51,486.0,102,2,Malaga,1,2,7,22,18
Barcelona - Bilbao,61,698.0,94,2,Barcelona,1,2,7,22,25
Sevilla - Madrid,22,379.0,64,1,Madrid,1,2,7,22,28
Sevilla - Madrid,85,341.0,45,2,Sevilla,1,2,7,22,42
Barcelona - Bilbao,61,340.0,75,1,Bilbao,1,2,7,22,49
Madrid - Barcelona,86,267.0,58,1,Barcelona,1,2,7,22,53
Bilbao - Madrid,26,517.0,8,1,Madrid,1,2,7,22,54
Zaragoza - Barcelona,76,707.0,61,2,Barcelona,1,2,7,22,57
Malaga - Sevilla,55,240.0,110,2,Malaga,1,2,7,22,58
Zaragoza - Barcelona,61,637.0,118,1,Barcelona,1,2,7,23,3
Barcelona - Bilbao,79,576.0,97,1,Bilbao,1,2,7,23,49
Sevilla - Madrid,43,297.0,106,2,Madrid,1,2,7,23,57
Sevilla - Madrid,38,368.0,111,1,Madrid,2,2,8,0,4
Malaga - Sevilla,53,663.0,112,2,Sevilla,2,2,8,0,27
Zaragoza - Barcelona,26,257.0,95,2,Zaragoza,2,2,8,0,33
Valencia - Sevilla,23,696.0,27,1,Sevilla,2,2,8,0,39
Malaga - Sevilla,40,234.0,50,1,Malaga,2,2,8,0,55
Madrid - Malaga,79,331.0,74,1,Malaga,2,2,8,1,8
Zaragoza - Barcelona,28,616.0,56,2,Zaragoza,2,2,8,1,9
Madrid - Barcelona,35,457.0,65,1,Barcelona,2,2,8,1,10
Barcelona - Bilbao,90,585.0,40,1,Barcelona,2,2,8,1,13
Malaga - Sevilla,61,695.0,13,1,Sevilla,2,2,8,1,21
Zaragoza - Barcelona,57,536.0,111,1,Barcelona,2,2,8,1,29
Barcelona - Valencia,70,659.0,77,2,Barcelona,2,2,8,1,38
Barcelona - Valencia,50,695.0,14,2,Valencia,2,2,8,1,47
Madrid - Malaga,30,230.0,86,1,Madrid,2,2,8,1,55
Madrid - Malaga,75,536.0,33,1,Madrid,2,2,8,1,59
Madrid - Malaga,96,534.0,8,2,Malaga,2,2,8,2,5
Madrid - Zaragoza,17,548.0,86,2,Zaragoza,2,2,8,2,13
Malaga - Sevilla,90,168.0,61,2,Malaga,2,2,8,2,26
Madrid - Malaga,63,180.0,0,2,Malaga,2,2,8,2,36
Barcelona - Valencia,31,481.0,42,2,Barcelona,2,2,8,2,39
Sevilla - Madrid,62,171.0,62,2,Sevilla,2,2,8,2,48
Madrid - Malaga,59,245.0,14,2,Madrid,2,2,8,2,49
Sevilla - Madrid,77,492.0,23,2,Madrid,2,2,8,2,52
Barcelona - Valencia,28,488.0,45,1,Barcelona,2,2,8,2,59
Valencia - Sevilla,54,367.0,107,2,Sevilla,2,2,8,3,0
Barcelona - Valencia,39,344.0,28,2,Valencia,2,2,8,3,2
Madrid - Barcelona,21,623.0,57,2,Madrid,2,2,8,3,20
Barcelona - Valencia,71,580.0,84,2,Barcelona,2,2,8,3,23
Valencia - Sevilla,32,685.0,47,1,Sevilla,2,2,8,3,26
Barcelona - Bilbao,55,133.0,114,2,Bilbao,2,2,8,3,34
Sevilla - Madrid,22,354.0,105,2,Sevilla,2,2,8,3,38
Valencia - Sevilla,50,376.0,52,2,Sevilla,2,2,8,3,49
Sevilla - Madrid,22,376.0,55,2,Sevilla,2,2,8,3,52
Madrid - Barcelona,36,398.0,52,1,Barcelona,2,2,8,3,53
Malaga - Sevilla,17,564.0,92,1,Sevilla,2,2,8,4,6
Malaga - Sevilla,84,625.0,91,2,Malaga,2,2,8,4,9
Madrid - Malaga,47,221.0,25,1,Malaga,2,2,8,4,18
Zaragoza - Barcelona,30,519.0,111,2,Barcelona,2,2,8,4,26
Valencia - Sevilla,54,282.0,22,2,Sevilla,2,2,8,4,29
Madrid - Barcelona,80,488.0,65,2,Barcelona,2,2,8,4,43
Valencia - Sevilla,31,231.0,31,1,Sevilla,2,2,8,4,49
Zaragoza - Barcelona,30,268.0,49,2,Barcelona,2,2,8,4,58
Madrid - Barcelona,65,289.0,21,2,Barcelona,2,2,8,5,11
Bilbao - Madrid,26,684.0,95,2,Bilbao,2,2,8,5,12
Madrid - Zaragoza,26,591.0,50,1,Madrid,2,2,8,5,13
Zaragoza - Barcelona,15,560.0,29,2,Barcelona,2,2,8,5,33
Barcelona - Bilbao,73,414.0,66,1,Barcelona,2,2,8,5,39
Valencia - Sevilla,97,264.0,9,1,Sevilla,2,2,8,5,57
Sevilla - Madrid,24,133.0,83,2,Sevilla,2,2,8,6,5
Malaga - Sevilla,87,125.0,13,1,Malaga,2,2,8,6,12
Malaga - Sevilla,75,565.0,28,1,Malaga,2,2,8,6,13
Madrid - Zaragoza,73,244.0,1,2,Madrid,2,2,8,6,21
Barcelona - Valencia,64,703.0,72,2,Valencia,2,2,8,6,28
Madrid - Zaragoza,73,457.0,77,1,Madrid,2,2,8,6,39
Bilbao - Madrid,45,406.0,40,2,Bilbao,2,2,8,7,9
Bilbao - Madrid,22,675.0,33,2,Bilbao,2,2,8,7,14
Madrid - Malaga,68,233.0,57,1,Madrid,2,2,8,7,20
Barcelona - Valencia,46,333.0,32,1,Barcelona,2,2,8,7,25
Bilbao - Madrid,42,551.0,101,1,Bilbao,2,2,8,7,30
Bilbao - Madrid,27,139.0,59,1,Madrid,2,2,8,7,39
Barcelona - Bilbao,70,139.0,8,1,Bilbao,2,2,8,7,47
Barcelona - Valencia,76,595.0,76,2,Barcelona,2,2,8,7,52
Madrid - Barcelona,39,462.0,46,1,Barcelona,2,2,8,8,3
Zaragoza - Barcelona,52,614.0,99,1,Barcelona,2,2,8,8,17
Madrid - Zaragoza,72,177.0,87,1,Zaragoza,2,2,8,8,28
Sevilla - Madrid,37,333.0,86,2,Madrid,2,2,8,9,0
Madrid - Zaragoza,29,682.0,88,1,Madrid,2,2,8,9,2
Barcelona - Bilbao,37,420.0,82,1,Bilbao,2,2,8,9,11
Zaragoza - Barcelona,23,157.0,69,1,Zaragoza,2,2,8,9,12
Bilbao - Madrid,97,236.0,78,2,Madrid,2,2,8,9,14
Sevilla - Madrid,37,243.0,55,2,Sevilla,2,2,8,9,15
Barcelona - Valencia,34,389.0,39,2,Barcelona,2,2,8,9,18
Madrid - Barcelona,16,174.0,56,1,Barcelona,2,2,8,9,19
Barcelona - Valencia,21,655.0,68,2,Valencia,2,2,8,9,26
Madrid - Malaga,66,300.0,53,2,Malaga,2,2,8,9,45
Madrid - Zaragoza,88,238.0,43,1,Madrid,2,2,8,9,58
Valencia - Sevilla,11,337.0,69,2,Valencia,2,2,8,10,5
Valencia - Sevilla,73,291.0,9,2,Sevilla,2,2,8,10,9
Barcelona - Bilbao,41,640.0,47,2,Barcelona,2,2,8,10,22
Madrid - Zaragoza,67,489.0,45,2,Zaragoza,2,2,8,10,23
Valencia - Sevilla,98,513.0,102,1,Sevilla,2,2,8,10,24
Madrid - Malaga,62,660.0,30,1,Malaga,2,2,8,10,25
Zaragoza - Barcelona,97,390.0,103,1,Barcelona,2,2,8,10,36
Bilbao - Madrid,28,341.0,108,2,Bilbao,2,2,8,10,46
Madrid - Zaragoza,78,590.0,13,2,Zaragoza,2,2,8,10,50
Madrid - Barcelona,45,231.0,68,2,Madrid,2,2,8,10,51
Madrid - Malaga,35,695.0,103,2,Malaga,2,2,8,11,8
Bilbao - Madrid,27,123.0,41,2,Madrid,2,2,8,11,11
Zaragoza - Barcelona,73,382.0,1,1,Barcelona,2,2,8,11,13
Madrid - Zaragoza,35,690.0,51,1,Madrid,2,2,8,11,15
Madrid - Barcelona,73,304.0,107,1,Madrid,2,2,8,11,24
Madrid - Barcelona,70,243.0,12,2,Madrid,2,2,8,11,26
Zaragoza - Barcelona,50,153.0,10,2,Barcelona,2,2,8,11,29
Barcelona - Valencia,52,530.0,55,2,Barcelona,2,2,8,11,30
Madrid - Barcelona,77,172.0,54,2,Barcelona,2,2,8,11,32
Madrid - Barcelona,91,619.0,21,2,Barcelona,2,2,8,11,33
Barcelona - Valencia,19,376.0,71,2,Valencia,2,2,8,11,34
Madrid - Barcelona,78,224.0,31,2,Madrid,2,2,8,11,48
Barcelona - Valencia,55,535.0,77,1,Valencia,2,2,8,11,55
Barcelona - Bilbao,92,151.0,19,2,Bilbao,2,2,8,11,58
Madrid - Barcelona,27,444.0,15,2,Barcelona,2,2,8,12,4
Madrid - Zaragoza,66,479.0,98,1,Zaragoza,2,2,8,12,6
Zaragoza - Barcelona,62,265.0,64,1,Barcelona,2,2,8,12,10
Zaragoza - Barcelona,53,329.0,25,2,Barcelona,2,2,8,12,28
Zaragoza - Barcelona,27,125.0,89,1,Barcelona,2,2,8,12,36
Bilbao - Madrid,10,429.0,74,2,Bilbao,2,2,8,12,37
Madrid - Malaga,31,450.0,105,1,Malaga,2,2,8,12,44
Madrid - Malaga,86,217.0,104,2,Madrid,2,2,8,12,51
Valencia - Sevilla,56,696.0,39,2,Valencia,2,2,8,12,58
Zaragoza - Barcelona,54,367.0,97,1,Barcelona,2,2,8,13,0
Barcelona - Valencia,57,367.0,28,1,Barcelona,2,2,8,13,6
